Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Country,City,State,Product ID,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Month,Year,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Segment_Corporate,Segment_Home Office,Predicted_Sales
4675,CA-2019-133550,2019-07-31,06-08-2019,Standard Class,KL-16645,Ken Lonsdale,United States,Detroit,Michigan,FUR-FU-10002918,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,30.0234,,Cards,,,7,2019,False,False,False,False,False,False,False,269.59715999999975
8168,CA-2019-144148,2019-07-31,05-08-2019,Standard Class,AH-10690,Anna Häberlin,United States,San Francisco,California,FUR-TA-10002774,Tables,Laminate Occasional Tables,863.128,7,-32.3673,,Online,,,7,2019,False,False,True,False,False,True,False,731.2730699999992
7102,CA-2019-144337,2019-08-01,05-08-2019,Second Class,SG-20890,Susan Gilcrest,United States,Amarillo,Texas,OFF-PA-10000249,Paper,Easy-staple paper,19.648,2,6.6312,,Online,,,8,2019,False,False,False,True,False,True,False,31.736760000000004
7770,CA-2019-155978,2019-08-01,01-08-2019,Same Day,TS-21205,Thomas Seio,United States,Riverside,California,TEC-PH-10002885,Phones,Apple iPhone 5,1039.728,2,90.9762,,COD,,,8,2019,False,False,True,False,True,True,False,869.4242800000007
7771,CA-2019-155978,2019-08-01,01-08-2019,Same Day,TS-21205,Thomas Seio,United States,Riverside,California,OFF-AP-10002892,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,13.788,,Online,,,8,2019,False,False,True,True,False,True,False,55.016839999999995
9155,CA-2019-132990,2019-08-01,03-08-2019,Second Class,KM-16660,Khloe Miller,United States,Philadelphia,Pennsylvania,FUR-FU-10004864,Furnishings,Eldon 500 Class Desk Accessories,19.312,2,3.1382,,Cards,,,8,2019,True,False,False,False,False,False,False,60.73063999999995
5245,CA-2019-156265,2019-08-02,04-08-2019,Second Class,BF-11020,Barry Französisch,United States,Los Angeles,California,FUR-TA-10001691,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,15.3522,,Online,,,8,2019,False,False,True,False,False,True,False,138.08099999999993
5246,CA-2019-156265,2019-08-02,04-08-2019,Second Class,BF-11020,Barry Französisch,United States,Los Angeles,California,TEC-PH-10001918,Phones,Nortel Business Series Terminal T7208 Digital phone,333.576,3,33.3576,,Online,,,8,2019,False,False,True,False,True,True,False,314.39880000000034
5247,CA-2019-156265,2019-08-02,04-08-2019,Second Class,BF-11020,Barry Französisch,United States,Los Angeles,California,OFF-BI-10000285,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.544,2,4.704,,Online,,,8,2019,False,False,True,True,False,True,False,24.64456
6158,CA-2019-104150,2019-08-03,05-08-2019,Second Class,AG-10330,Alex Grayson,United States,Tulsa,Oklahoma,OFF-EN-10002504,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54,3,38.3238,,COD,,,8,2019,False,False,False,True,False,False,False,117.27870000000013
6159,CA-2019-104150,2019-08-03,05-08-2019,Second Class,AG-10330,Alex Grayson,United States,Tulsa,Oklahoma,TEC-AC-10004803,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28,12,23.4192,,Cards,,,8,2019,False,False,False,False,True,False,False,290.0522
1764,CA-2019-110254,2019-08-04,08-08-2019,Standard Class,ML-17755,Max Ludwig,United States,Suffolk,Virginia,OFF-SU-10002573,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,10.518,,Online,,,8,2019,False,True,False,True,False,False,True,75.4783800000001
1765,CA-2019-110254,2019-08-04,08-08-2019,Standard Class,ML-17755,Max Ludwig,United States,Suffolk,Virginia,OFF-LA-10004484,Labels,Avery 476,4.13,1,1.8998,,COD,,,8,2019,False,True,False,True,False,False,True,35.786560000000044
1766,CA-2019-110254,2019-08-04,08-08-2019,Standard Class,ML-17755,Max Ludwig,United States,Suffolk,Virginia,FUR-FU-10001591,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109.8,9,46.116,,COD,,,8,2019,False,True,False,False,False,False,True,410.9500399999999
1767,CA-2019-110254,2019-08-04,08-08-2019,Standard Class,ML-17755,Max Ludwig,United States,Suffolk,Virginia,OFF-LA-10002034,Labels,Avery 478,9.82,2,4.8118,,Online,,,8,2019,False,True,False,True,False,False,True,21.827379999999977
2688,US-2019-128195,2019-08-04,05-08-2019,First Class,RA-19285,Ralph Arnett,United States,Peoria,Illinois,OFF-BI-10002003,Binders,Ibico Presentation Index for Binding Systems,3.98,5,-6.567,,COD,,,8,2019,False,False,False,True,False,False,False,68.75470000000004
4086,CA-2019-111913,2019-08-04,06-08-2019,Second Class,LC-16930,Linda Cazamias,United States,Sacramento,California,TEC-PH-10002275,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,30.2384,,Cards,,,8,2019,False,False,True,False,True,True,False,291.37859999999955
4087,CA-2019-111913,2019-08-04,06-08-2019,Second Class,LC-16930,Linda Cazamias,United States,Sacramento,California,OFF-BI-10003291,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3,7.0713,,COD,,,8,2019,False,False,True,True,False,True,False,44.88238000000007
4088,CA-2019-111913,2019-08-04,06-08-2019,Second Class,LC-16930,Linda Cazamias,United States,Sacramento,California,OFF-BI-10000343,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,3.9771,,Cards,,,8,2019,False,False,True,True,False,True,False,28.198020000000053
9490,US-2019-102232,2019-08-05,11-08-2019,Standard Class,MF-17665,Maureen Fritzler,United States,Huntsville,Alabama,OFF-AR-10000538,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7,59.115,,Online,,,8,2019,False,True,False,True,False,True,False,235.91881999999964
3447,CA-2019-158869,2019-08-06,07-08-2019,First Class,AH-10690,Anna Häberlin,United States,New York City,New York,OFF-PA-10000474,Paper,Easy-staple paper,70.88,2,33.3136,,Cards,,,8,2019,True,False,False,True,False,True,False,112.26555999999987
5943,CA-2019-151092,2019-08-06,13-08-2019,Standard Class,VG-21790,Vivek Gonzalez,United States,Los Angeles,California,TEC-PH-10001700,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4,18.4772,,Cards,,,8,2019,False,False,True,False,True,False,False,200.41476499999993
9511,CA-2019-105263,2019-08-06,11-08-2019,Standard Class,LM-17065,Liz MacKendrick,United States,New York City,New York,OFF-AR-10002399,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9,15.7194,,Cards,,,8,2019,True,False,False,True,False,False,False,50.56192000000004
6583,CA-2019-148516,2019-08-07,11-08-2019,Standard Class,DW-13585,Dorothy Wardle,United States,Edmonds,Washington,TEC-AC-10003610,Accessories,Logitech Illuminated - Keyboard,179.97,3,86.3856,,Cards,,,8,2019,False,False,True,False,True,True,False,352.1612400000003
1800,CA-2019-121034,2019-08-08,10-08-2019,Second Class,JF-15565,Jill Fjeld,United States,Dallas,Texas,OFF-FA-10000585,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,4,3.6296,,COD,,,8,2019,False,False,False,True,False,False,False,26.351399999999977
1801,CA-2019-121034,2019-08-08,10-08-2019,Second Class,JF-15565,Jill Fjeld,United States,Dallas,Texas,OFF-PA-10001994,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,3,17.5344,,Cards,,,8,2019,False,False,False,True,False,False,False,80.94222000000008
3196,CA-2019-169026,2019-08-08,13-08-2019,Standard Class,CM-12655,Corinna Mitchell,United States,Jackson,Mississippi,OFF-FA-10001883,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23.34,3,0.2334,,COD,,,8,2019,False,True,False,True,False,False,True,48.16950000000003
3497,CA-2019-107328,2019-08-08,15-08-2019,Standard Class,CA-12055,Cathy Armstrong,United States,Los Angeles,California,FUR-TA-10001932,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,2,12.8256,,Cards,,,8,2019,False,False,True,False,False,False,True,391.6368
3498,CA-2019-107328,2019-08-08,15-08-2019,Standard Class,CA-12055,Cathy Armstrong,United States,Los Angeles,California,OFF-AP-10004487,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,6,136.6176,,Cards,,,8,2019,False,False,True,True,False,False,True,475.69237999999945
3499,CA-2019-107328,2019-08-08,15-08-2019,Standard Class,CA-12055,Cathy Armstrong,United States,Los Angeles,California,OFF-BI-10002160,Binders,Acco Hanging Data Binders,15.24,5,5.334,,Online,,,8,2019,False,False,True,True,False,False,True,89.1193866666667
5257,CA-2019-130078,2019-08-08,14-08-2019,Standard Class,CC-12145,Charles Crestani,United States,Oklahoma City,Oklahoma,OFF-PA-10003270,Paper,Xerox 1954,10.56,2,4.752,,COD,,,8,2019,False,False,False,True,False,False,False,21.598759999999974
3517,US-2019-113649,2019-08-09,12-08-2019,First Class,HA-14920,Helen Andreada,United States,Fayetteville,North Carolina,OFF-PA-10000130,Paper,Xerox 199,30.816,9,9.63,,Cards,,,8,2019,False,True,False,True,False,False,False,75.66431999999989
3518,US-2019-113649,2019-08-09,12-08-2019,First Class,HA-14920,Helen Andreada,United States,Fayetteville,North Carolina,TEC-PH-10002350,Phones,Apple EarPods with Remote and Mic,44.784,2,4.4784,,COD,,,8,2019,False,True,False,False,True,False,False,90.01700000000007
3519,US-2019-113649,2019-08-09,12-08-2019,First Class,HA-14920,Helen Andreada,United States,Fayetteville,North Carolina,OFF-AP-10002518,Appliances,Kensington 7 Outlet MasterPiece Power Center,569.536,4,64.0728,,Online,,,8,2019,False,True,False,True,False,False,False,459.56898
9160,CA-2019-118934,2019-08-09,14-08-2019,Standard Class,GH-14410,Gary Hansen,United States,Hendersonville,Tennessee,OFF-BI-10003314,Binders,Tuff Stuff Recycled Round Ring Binders,4.338,3,-3.0366,,COD,,,8,2019,False,True,False,True,False,False,True,35.85473
9161,CA-2019-118934,2019-08-09,14-08-2019,Standard Class,GH-14410,Gary Hansen,United States,Hendersonville,Tennessee,OFF-BI-10004465,Binders,Avery Durable Slant Ring Binders,11.88,5,-7.92,,COD,,,8,2019,False,True,False,True,False,False,True,36.90326000000005
8306,CA-2019-128671,2019-08-11,16-08-2019,Standard Class,MT-18070,Michelle Tran,United States,Tulsa,Oklahoma,OFF-PA-10001870,Paper,Xerox 202,32.4,5,15.552,,Cards,,,8,2019,False,False,False,True,False,False,True,49.234339999999996
8307,CA-2019-128671,2019-08-11,16-08-2019,Standard Class,MT-18070,Michelle Tran,United States,Tulsa,Oklahoma,OFF-BI-10003305,Binders,Avery Hanging File Binders,41.86,7,19.2556,,COD,,,8,2019,False,False,False,True,False,False,True,64.67143999999993
8308,CA-2019-128671,2019-08-11,16-08-2019,Standard Class,MT-18070,Michelle Tran,United States,Tulsa,Oklahoma,OFF-BI-10003007,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,35.6776,,Online,,,8,2019,False,False,False,True,False,False,True,98.19368000000007
1087,CA-2019-167584,2019-08-12,12-08-2019,Same Day,LC-16870,Lena Cacioppo,United States,Des Moines,Iowa,OFF-PA-10000029,Paper,Xerox 224,6.48,1,3.1104,,Cards,,,8,2019,False,False,False,True,False,False,False,25.93524000000001
2573,CA-2019-155845,2019-08-12,15-08-2019,Second Class,CM-12235,Chris McAfee,United States,Carrollton,Texas,TEC-AC-10004145,Accessories,Logitech diNovo Edge Keyboard,1399.944,7,52.4979,,Cards,,,8,2019,False,False,False,False,True,False,False,1045.7399200000018
4646,CA-2019-143910,2019-08-12,16-08-2019,Standard Class,BC-11125,Becky Castell,United States,New York City,New York,FUR-CH-10000225,Chairs,"Global Geo Office Task Chair, Gray",145.764,2,-8.098,,Cards,,,8,2019,True,False,False,False,False,False,True,191.75973999999965
8137,CA-2019-118073,2019-08-12,16-08-2019,Standard Class,CS-12490,Cindy Schnelling,United States,Lakeland,Florida,FUR-TA-10002533,Tables,BPI Conference Tables,562.2925,7,-255.5875,,Cards,,,8,2019,False,True,False,False,False,True,False,717.5692330000004
9403,CA-2019-105459,2019-08-12,17-08-2019,Second Class,NP-18700,Nora Preis,United States,New York City,New York,FUR-TA-10001095,Tables,Chromcraft Round Conference Tables,209.148,2,-66.2302,,COD,,,8,2019,True,False,False,False,False,False,False,237.61655799999994
9404,CA-2019-105459,2019-08-12,17-08-2019,Second Class,NP-18700,Nora Preis,United States,New York City,New York,OFF-ST-10000078,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6,286.3836,,COD,,,8,2019,True,False,False,True,False,False,False,975.1982599999997
9717,US-2019-144477,2019-08-12,14-08-2019,Second Class,DB-13270,Deborah Brumfield,United States,Philadelphia,Pennsylvania,OFF-AR-10000914,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4,2.7984,,Cards,,,8,2019,True,False,False,True,False,False,True,54.45335999999995
1747,CA-2019-155670,2019-08-13,17-08-2019,Second Class,EM-14065,Erin Mull,United States,Jacksonville,North Carolina,OFF-BI-10000138,Binders,Acco Translucent Poly Ring Binders,11.232,8,-8.2368,,COD,,,8,2019,False,True,False,True,False,False,False,43.537630000000014
1748,CA-2019-155670,2019-08-13,17-08-2019,Second Class,EM-14065,Erin Mull,United States,Jacksonville,North Carolina,OFF-PA-10004947,Paper,Easy-staple paper,10.272,3,3.21,,Cards,,,8,2019,False,True,False,True,False,False,False,29.916679999999978
3763,CA-2019-156251,2019-08-13,18-08-2019,Second Class,TS-21160,Theresa Swint,United States,West Allis,Wisconsin,FUR-BO-10001337,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96,2,24.196,,Online,,,8,2019,False,False,False,False,False,True,False,215.79903999999965
3764,CA-2019-156251,2019-08-13,18-08-2019,Second Class,TS-21160,Theresa Swint,United States,West Allis,Wisconsin,OFF-BI-10003529,Binders,Avery Round Ring Poly Binders,8.52,3,4.1748,,Online,,,8,2019,False,False,False,True,False,True,False,37.83316
6021,US-2019-156692,2019-08-13,13-08-2019,Same Day,HG-15025,Hunter Glantz,United States,Kenner,Louisiana,OFF-AP-10002222,Appliances,Staple holder,17.34,2,4.6818,,COD,,,8,2019,False,True,False,True,False,False,False,19.029179999999975
6022,US-2019-156692,2019-08-13,13-08-2019,Same Day,HG-15025,Hunter Glantz,United States,Kenner,Louisiana,TEC-AC-10000158,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,15.1158,,Cards,,,8,2019,False,True,False,False,True,False,False,99.21623999999983
7925,CA-2019-125843,2019-08-13,16-08-2019,First Class,RF-19840,Roy Französisch,United States,Springfield,Virginia,OFF-BI-10002309,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4,10.7136,,Cards,,,8,2019,False,True,False,True,False,False,False,119.95935999999996
7926,CA-2019-125843,2019-08-13,16-08-2019,First Class,RF-19840,Roy Französisch,United States,Springfield,Virginia,OFF-LA-10003923,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,51.8,,Cards,,,8,2019,False,True,False,True,False,False,False,190.4251800000001
8876,US-2019-141264,2019-08-13,19-08-2019,Standard Class,CT-11995,Carol Triggs,United States,Irving,Texas,OFF-SU-10003505,Supplies,Premier Electric Letter Opener,185.376,2,-34.758,,Cards,,,8,2019,False,False,False,True,False,False,False,195.97314000000014
8877,US-2019-141264,2019-08-13,19-08-2019,Standard Class,CT-11995,Carol Triggs,United States,Irving,Texas,OFF-AP-10002534,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,-153.2024,,COD,,,8,2019,False,False,False,True,False,False,False,84.52853999999998
5380,CA-2019-136021,2019-08-14,18-08-2019,Standard Class,JM-15580,Jill Matthias,United States,Los Angeles,California,OFF-PA-10000551,Paper,Array Memo Cubes,15.54,3,7.6146,,Online,,,8,2019,False,False,True,True,False,False,False,30.628499999999978
5381,CA-2019-136021,2019-08-14,18-08-2019,Standard Class,JM-15580,Jill Matthias,United States,Los Angeles,California,TEC-MA-10000423,Machines,Texas Instruments TI-34 Scientific Calculator,105.552,6,35.6238,,COD,,,8,2019,False,False,True,False,True,False,False,349.17810000000026
7049,CA-2019-119515,2019-08-14,16-08-2019,First Class,TR-21325,Toby Ritter,United States,Nashville,Tennessee,OFF-PA-10000552,Paper,Xerox 200,15.552,3,5.4432,,COD,,,8,2019,False,True,False,True,False,False,False,44.792620000000014
8691,CA-2019-136770,2019-08-14,18-08-2019,Standard Class,SP-20650,Stephanie Phelps,United States,Akron,Ohio,TEC-PH-10003580,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,-56.3108,,Online,,,8,2019,True,False,False,False,True,True,False,267.1834660000001
8692,CA-2019-136770,2019-08-14,18-08-2019,Standard Class,SP-20650,Stephanie Phelps,United States,Akron,Ohio,TEC-PH-10001530,Phones,Plantronics Voyager Pro Legend,247.188,2,-49.4376,,Cards,,,8,2019,True,False,False,False,True,True,False,264.1427179999995
8693,CA-2019-136770,2019-08-14,18-08-2019,Standard Class,SP-20650,Stephanie Phelps,United States,Akron,Ohio,TEC-AC-10000420,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,279.96,5,48.993,,Online,,,8,2019,True,False,False,False,True,True,False,278.91311999999965
637,US-2019-123470,2019-08-15,21-08-2019,Standard Class,ME-17725,Max Engle,United States,Aurora,Colorado,OFF-BI-10001989,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,-13.8468,,COD,,,8,2019,False,False,True,True,False,False,False,29.37362000000002
638,US-2019-123470,2019-08-15,21-08-2019,Standard Class,ME-17725,Max Engle,United States,Aurora,Colorado,OFF-AP-10003287,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,12.2328,,Cards,,,8,2019,False,False,True,True,False,False,False,124.46725999999998
1088,CA-2019-166163,2019-08-15,20-08-2019,Second Class,CY-12745,Craig Yedwab,United States,Oakland,California,TEC-PH-10004896,Phones,Nokia Lumia 521 (T-Mobile),71.976,3,7.1976,,Cards,,,8,2019,False,False,True,False,True,True,False,164.39561999999998
1089,CA-2019-166163,2019-08-15,20-08-2019,Second Class,CY-12745,Craig Yedwab,United States,Oakland,California,OFF-LA-10000452,Labels,Avery 488,3.15,1,1.512,,Online,,,8,2019,False,False,True,True,False,True,False,54.19393999999997
2555,CA-2019-118626,2019-08-15,20-08-2019,Standard Class,JC-15775,John Castell,United States,Tallahassee,Florida,TEC-PH-10000369,Phones,HTC One Mini,705.544,7,70.5544,,COD,,,8,2019,False,True,False,False,True,False,False,578.2101800000006
2858,CA-2019-154690,2019-08-15,17-08-2019,Second Class,CC-12370,Christopher Conant,United States,Fayetteville,North Carolina,FUR-CH-10000988,Chairs,Hon Olson Stacker Stools,225.296,2,22.5296,,COD,,,8,2019,False,True,False,False,False,False,False,216.20809999999986
8895,CA-2019-167241,2019-08-15,22-08-2019,Standard Class,BD-11320,Bill Donatelli,United States,Los Angeles,California,FUR-FU-10004071,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3,43.6842,,COD,,,8,2019,False,False,True,False,False,False,False,496.1121399999998
8896,CA-2019-167241,2019-08-15,22-08-2019,Standard Class,BD-11320,Bill Donatelli,United States,Los Angeles,California,OFF-ST-10001505,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,3.0498,,Cards,,,8,2019,False,False,True,True,False,False,False,30.114420000000038
8897,CA-2019-167241,2019-08-15,22-08-2019,Standard Class,BD-11320,Bill Donatelli,United States,Los Angeles,California,TEC-PH-10004614,Phones,AT&T 841000 Phone,165.6,3,10.35,,Online,,,8,2019,False,False,True,False,True,False,False,144.17429999999987
